sys_id,n_ie,n_pages,n_lines,n_chars
990051687500205171,1,2,12,26
990051687510205171,1,2,73,330
990051687520205171,1,2,22,60
990051687530205171,1,2,37,507
990051687540205171,1,2,32,212
990051687550205171,1,2,35,221
990051687560205171,1,2,60,1118
990051687570205171,1,2,16,47
990051687580205171,1,2,16,53
990051687590205171,1,2,63,858
990051687610205171,1,2,32,163
990051687620205171,1,2,7,36
990051687630205171,1,2,90,449
990051687650205171,1,2,25,315
990051687660205171,1,2,9,65
990051687670205171,1,2,8,21
990051687680205171,1,2,4,13
990051687690205171,1,2,14,28
990051687700205171,1,2,9,97
990051687710205171,1,2,49,146
990051687730205171,1,2,5,41
990051687750205171,1,2,22,97
990051687760205171,1,2,33,243
990051687770205171,1,2,47,203
990051687780205171,1,2,11,17
990051687790205171,1,2,9,52
990051687800205171,1,2,41,83
990051687810205171,1,2,3,48
990051687820205171,1,2,24,95
990051687830205171,1,2,17,181
990051687840205171,1,2,36,690
990051687850205171,1,2,49,1014
990051687870205171,1,2,44,262
990051687880205171,1,2,7,32
990051687890205171,1,2,59,1818
990051687900205171,1,2,22,89
990051687910205171,1,2,23,119
990051687920205171,1,2,3,12
990051687930205171,1,2,3,5
990051687940205171,1,2,20,112
990051687950205171,1,2,8,24
990051687960205171,1,2,14,32
990051687970205171,1,2,50,144
990051687980205171,1,2,4,6
990051687990205171,1,2,23,76
990051688000205171,1,2,26,229
990051688010205171,1,2,10,26
990051688020205171,1,2,14,135
990051688040205171,1,2,23,52
990051688050205171,1,2,16,28
990051688060205171,1,2,23,90
990051688070205171,1,2,32,111
990051688080205171,1,2,33,88
990051688090205171,1,2,8,26
990051688100205171,1,2,25,121
990051688110205171,1,2,61,991
990051688120205171,1,2,51,923
990051688130205171,1,2,31,392
990051688140205171,1,2,37,78
990051688160205171,1,2,26,227
990051688170205171,1,2,18,87
990051688180205171,1,2,26,78
990051688190205171,1,2,17,56
990051688200205171,1,2,3,5
990051688210205171,1,2,11,19
990051688240205171,1,2,5,23
990051688250205171,1,2,10,13
990051688270205171,1,2,26,51
990051688280205171,1,2,2,6
990051688290205171,1,2,16,67
990051688320205171,1,2,3,5
990051688330205171,1,2,5,20
990051688350205171,1,2,9,32
990051688360205171,1,2,10,41
990051688370205171,1,2,5,17
990051688380205171,1,2,14,79
990051688390205171,1,2,9,52
990051688400205171,1,2,11,22
990051688410205171,1,2,3,4
990051688420205171,1,2,3,17
990051688430205171,1,2,2,3
990051688440205171,1,2,17,22
990051688450205171,1,2,17,42
990051688460205171,1,2,15,56
990051688480205171,1,2,10,17
990051688500205171,1,2,5,6
990051688520205171,1,2,9,258
990051688530205171,1,2,9,65
990051688540205171,1,2,13,34
990051688550205171,1,2,10,19
990051688560205171,1,2,25,47
990051688580205171,1,2,55,615
990051688590205171,1,2,29,69
990051688600205171,1,2,17,51
990051688610205171,1,2,36,115
990051688620205171,1,2,30,78
990051688630205171,1,2,45,112
990051688640205171,1,2,47,184
990051688650205171,1,2,17,70
990051688660205171,1,2,48,112
990051688670205171,1,2,17,41
990051688680205171,1,2,8,65
990051688690205171,1,2,36,1109
990051688700205171,1,2,15,63
990051688710205171,1,2,17,113
990051688720205171,1,2,39,144
990051688730205171,1,2,7,61
990051688740205171,1,2,37,712
990051688750205171,1,2,17,42
990051688760205171,1,2,0,0
990051688770205171,1,2,5,7
990051688780205171,1,2,32,75
990051688790205171,1,2,33,149
990051688800205171,1,2,39,164
990051688810205171,1,2,48,1198
990051688820205171,1,2,51,653
990051688830205171,1,2,6,43
990051688840205171,1,2,38,155
990051688850205171,1,2,91,3802
990051688860205171,1,2,14,76
990051688870205171,1,2,23,108
990051688880205171,1,2,19,137
990051688890205171,1,2,30,130
990051688900205171,1,2,35,153
990051688910205171,1,2,8,178
990051688920205171,1,2,5,11
990051688930205171,1,2,7,25
990051688940205171,1,2,7,28
990051688950205171,1,2,45,695
990051688970205171,1,2,52,379
990051688980205171,1,2,34,108
990051688990205171,1,2,9,211
990051689000205171,1,2,25,38
990051689010205171,1,2,14,79
990051689020205171,1,2,45,112
990051689030205171,1,2,53,1142
990051689040205171,1,2,1,6
990051689050205171,1,2,15,41
990051689060205171,1,2,33,172
990051689070205171,1,2,68,955
990051689080205171,1,2,6,19
990051689090205171,1,2,19,61
990051689100205171,1,2,45,150
990051689110205171,1,2,68,179
990051689130205171,1,2,16,128
990051689150205171,1,2,14,25
990051689160205171,1,2,8,28
990051689190205171,1,2,36,648
990051689200205171,1,2,17,41
990051689210205171,1,2,0,0
990051689230205171,1,2,23,44
990051689240205171,1,2,11,45
990051689250205171,1,2,9,15
990051689260205171,1,2,44,128
990051689270205171,1,2,43,195
990051689280205171,1,2,4,36
990051689290205171,1,2,36,1074
990051689300205171,1,2,10,44
990051689320205171,1,2,14,52
990051689330205171,1,2,64,195
990051689350205171,1,2,6,25
990051689360205171,1,2,10,189
990051689370205171,1,2,15,336
990051689380205171,1,2,25,78
990051689390205171,1,2,26,244
990051689400205171,1,2,27,178
990051689410205171,1,2,29,504
990051689420205171,1,2,10,88
990051689430205171,1,2,23,205
990051689440205171,1,2,12,36
990051689450205171,1,2,38,1418
990051689460205171,1,2,14,269
990051689470205171,1,2,27,64
990051689480205171,1,2,36,451
990051689490205171,1,2,61,269
990051689500205171,1,2,46,235
990051689510205171,1,2,34,192
990051689520205171,1,2,8,38
990051689530205171,1,2,24,128
990051689540205171,1,2,15,101
990051689550205171,1,2,24,205
990051689560205171,1,2,47,1404
990051689570205171,1,2,22,176
990051689580205171,1,2,22,57
990051689590205171,1,2,43,158
990051689600205171,1,2,48,1902
990051689610205171,1,2,37,386
990051689630205171,1,2,30,101
990051689640205171,1,2,37,367
990051689650205171,1,2,34,93
990051689660205171,1,2,8,33
990051689670205171,1,2,15,93
990051689680205171,1,2,32,318
990051689700205171,1,2,33,78
990051689720205171,1,2,40,462
990051689730205171,1,2,30,573
990051689740205171,1,2,9,23
990051689760205171,1,2,4,46
990051689770205171,1,2,3,21
990051689780205171,1,2,7,34
990051689800205171,1,2,5,12
990051689810205171,1,2,28,141
990051689830205171,1,2,2,18
990051689840205171,1,2,19,34
990051689850205171,1,2,51,1132
990051689860205171,1,2,19,85
990051689870205171,1,2,6,8
990051689880205171,1,2,7,37
990051689890205171,1,2,30,63
990051689900205171,1,2,35,540
990051689920205171,1,2,51,212
990051689930205171,1,2,14,47
990051689940205171,1,2,19,72
990051689950205171,1,2,90,943
990051689960205171,1,2,37,141
990051689970205171,1,2,42,181
990051689980205171,1,2,21,49
990051689990205171,1,2,5,6
990051690000205171,1,2,16,21
990051690010205171,1,2,10,10
990051690020205171,1,2,4,6
990051690030205171,1,2,5,10
990051690060205171,1,2,12,19
990051690070205171,1,2,8,26
990051690080205171,1,2,5,9
990051690090205171,1,2,11,16
990051690110205171,1,2,7,11
990051690120205171,1,2,6,19
990051690130205171,1,2,25,73
990051690140205171,1,2,19,346
990051690150205171,1,2,11,158
990051690160205171,1,2,9,26
990051690180205171,1,2,12,22
990051690190205171,1,2,20,47
990051690200205171,1,2,9,18
990051690230205171,1,2,26,66
990051690250205171,1,2,7,56
990051690260205171,1,2,12,26
990051690270205171,1,2,16,38
990051690290205171,1,2,43,2464
990051690300205171,1,2,25,696
990051690310205171,1,2,37,415
990051690320205171,1,2,20,224
990051690330205171,1,2,10,78
990051690340205171,1,2,12,423
990051690350205171,1,2,30,334
990051690360205171,1,2,59,899
990051690370205171,1,2,74,5242
990051690380205171,1,2,49,2361
990051690390205171,1,2,40,1534
990051690400205171,1,2,13,271
990051690410205171,1,2,78,835
990051690420205171,1,2,27,340
990051690430205171,1,2,18,135
990051690440205171,1,2,27,960
990051690450205171,1,2,61,1453
990051690460205171,1,2,49,1206
990051690470205171,1,2,87,1503
990051690480205171,1,2,39,779
990051690490205171,1,2,66,3074
990051690500205171,1,2,19,1378
990051690510205171,1,2,46,2719
990051690530205171,1,2,23,281
990051690540205171,1,2,39,1405
990051690550205171,1,2,67,2328
990051690560205171,1,2,27,606
990051690570205171,1,2,20,673
990051690580205171,1,2,82,1158
990051690590205171,1,2,61,800
990051690600205171,1,2,37,1375
990051690610205171,1,2,47,1057
990051690620205171,1,2,31,770
990051690630205171,1,2,49,1127
990051690640205171,1,2,34,336
990051690650205171,1,2,35,403
990051690660205171,1,2,35,765
990051690670205171,1,2,37,952
990051690680205171,1,2,62,1432
990051690700205171,1,2,54,1821
990051690710205171,1,2,53,1413
990051690720205171,1,2,45,1161
990051690730205171,1,2,58,1138
990051690740205171,1,2,59,956
990051690750205171,1,2,40,1813
990051690760205171,1,2,61,2109
990051690770205171,1,2,26,800
990051690780205171,1,2,31,816
990051690790205171,1,2,35,876
990051690800205171,1,2,32,890
990051690810205171,1,2,26,576
990051690820205171,1,2,20,265
990051690830205171,1,2,54,2294
990051690840205171,1,2,51,1628
990051690850205171,1,2,86,1958
990051690860205171,1,2,38,1481
990051690870205171,1,2,50,1136
990051690880205171,1,2,28,602
990051690890205171,1,2,79,4262
990051690900205171,1,2,6,30
990051690910205171,1,2,30,339
990051690920205171,1,2,31,909
990051690930205171,1,2,101,3108
990051690940205171,1,2,40,891
990051690950205171,1,2,18,109
990051690960205171,1,2,29,266
990051690970205171,1,2,33,826
990051690990205171,1,2,92,2455
990051691000205171,1,2,24,709
990051691010205171,1,2,27,574
990051691020205171,1,2,49,604
990051691030205171,1,2,46,1378
990051691040205171,1,2,22,653
990051691050205171,1,2,21,333
990051691060205171,1,2,37,945
990051691070205171,1,2,38,370
990051691080205171,1,2,35,1280
990051691090205171,1,2,33,846
990051691100205171,1,2,91,2544
990051691110205171,1,2,27,762
990051691120205171,1,2,53,1135
990051691130205171,1,2,35,554
990051691140205171,1,2,38,641
990051691150205171,1,2,25,403
990051691160205171,1,2,66,2099
990051691170205171,1,2,32,718
990051691180205171,1,2,28,770
990051691190205171,1,2,27,608
990051691200205171,1,2,31,771
990051691210205171,1,2,92,4309
990051691220205171,1,2,36,799
990051691230205171,1,2,37,416
990051691240205171,1,2,57,1400
990051691250205171,1,2,40,1203
990051691260205171,1,2,35,1175
990051691270205171,1,2,44,1187
990051691280205171,1,2,46,1549
990051691290205171,1,2,30,665
990051691300205171,1,2,41,465
990051691310205171,1,2,31,936
990051691320205171,1,2,76,2320
990051691330205171,1,4,127,3577
990051691340205171,1,2,34,813
990051691350205171,1,2,38,1004
990051691360205171,1,2,33,576
990051691370205171,1,2,31,924
990051691380205171,1,2,29,720
990051691390205171,1,2,64,1565
990051691400205171,1,2,47,1773
990051691410205171,1,2,43,900
990051691420205171,1,2,36,323
990051691430205171,1,2,66,1293
990051691440205171,1,2,41,909
990051691450205171,1,2,78,2454
990051691460205171,1,2,24,696
990051691470205171,1,2,33,1118
990051691480205171,1,2,22,614
990051691490205171,1,2,30,814
990051691500205171,1,2,26,427
990051691510205171,1,2,56,1644
990051691520205171,1,2,43,1172
990051691530205171,1,2,32,1115
990051691540205171,1,2,36,712
990051691550205171,1,2,29,465
990051691560205171,1,2,29,495
990051691570205171,1,2,39,598
990051691580205171,1,2,32,853
990051691590205171,1,2,60,1264
990051691600205171,1,2,51,888
990051691610205171,1,2,29,821
990051691620205171,1,2,24,465
990051691630205171,1,2,73,742
990051691640205171,1,2,19,108
990051691650205171,1,2,58,1282
990051691660205171,1,2,42,1504
990051691670205171,1,2,107,4866
990051691680205171,1,2,25,510
990051691690205171,1,2,48,767
990051691700205171,1,2,32,673
990051691710205171,1,2,29,197
990051691720205171,1,2,27,670
990051691730205171,1,2,58,1227
990051691740205171,1,2,70,1550
990051691750205171,1,2,27,439
990051691760205171,1,2,7,108
990051691770205171,1,2,26,509
990051691780205171,1,2,20,444
990051691790205171,1,2,23,460
990051691800205171,1,2,25,415
990051691810205171,1,4,76,1269
990051691820205171,1,2,45,379
990051691830205171,1,2,47,904
990051691840205171,1,2,32,1000
990051691850205171,1,2,30,519
990051691860205171,1,2,25,416
990051691870205171,1,2,28,236
990051691880205171,1,2,11,284
990051691890205171,1,2,46,1553
990051691900205171,1,2,57,1995
990051691910205171,1,2,35,217
990051691920205171,1,2,39,808
990051691930205171,1,2,22,265
990051691940205171,1,2,13,287
990051691950205171,1,2,78,2710
990051691960205171,1,2,32,731
990051691970205171,1,2,60,1368
990051691980205171,1,2,27,507
990051691990205171,1,2,58,1187
990051692000205171,1,2,36,559
990051692010205171,1,2,25,358
990051692020205171,1,2,26,530
990051692030205171,1,2,66,1750
990051692040205171,1,2,35,719
990051692050205171,1,2,42,663
990051692060205171,1,2,51,809
990051692070205171,1,2,63,1373
990051692080205171,1,2,31,804
990051692090205171,1,2,39,2692
990051692100205171,1,2,12,143
990051692110205171,1,2,21,351
990051692120205171,1,2,51,1188
990051692130205171,1,2,31,571
990051692140205171,1,2,47,708
990051692150205171,1,2,31,938
990051692160205171,1,2,33,449
990051692170205171,1,2,29,805
990051692180205171,1,2,39,534
990051692190205171,1,2,56,1418
990051692200205171,1,2,33,528
990051692210205171,1,2,25,562
990051692220205171,1,2,29,694
990051692230205171,1,2,18,305
990051692240205171,1,2,22,535
990051692250205171,1,2,60,2031
990051692260205171,1,2,58,1449
990051692270205171,1,2,24,699
990051692280205171,1,2,27,729
990051692290205171,1,2,45,785
990051692300205171,1,2,57,2405
990051692310205171,1,2,68,646
990051692320205171,1,2,25,378
990051692330205171,1,2,53,1281
990051692340205171,1,2,91,359
990051692350205171,1,2,31,669
990051692360205171,1,2,29,651
990051692370205171,1,2,82,1145
990051692380205171,1,2,30,805
990051692390205171,1,2,12,218
990051692400205171,1,2,11,132
990051692420205171,1,2,6,11
990051692430205171,1,2,35,1050
990051692440205171,1,2,38,1062
990051692450205171,1,2,48,1714
990051692460205171,1,2,57,1441
990051692470205171,1,2,95,2192
990051692480205171,1,2,33,1159
990051692490205171,1,2,10,202
990051692500205171,1,2,41,342
990051692510205171,1,2,32,855
990051692520205171,1,4,108,3659
990051692530205171,1,2,66,1867
990051692540205171,1,2,30,981
990051692550205171,1,2,30,616
990051692560205171,1,2,35,477
990051692570205171,1,2,10,79
990051692580205171,1,2,16,123
990051692590205171,1,2,39,882
990051692600205171,1,2,31,774
990051692610205171,1,2,38,1051
990051692620205171,1,2,37,544
990051692630205171,1,2,52,980
990051692640205171,1,2,50,1199
990051692650205171,1,2,35,283
990051692660205171,1,2,58,1137
990051692670205171,1,2,21,807
990051692680205171,1,2,84,3174
990051692690205171,1,2,14,315
990051692700205171,1,2,63,1676
990051692710205171,1,2,22,498
990051692720205171,1,2,24,348
990051692730205171,1,2,69,2144
990051692740205171,1,2,19,334
990051692750205171,1,2,26,491
990051692760205171,1,2,40,1405
990051692770205171,1,2,51,654
990051692780205171,1,2,44,765
990051692790205171,1,2,45,854
990051692800205171,1,2,22,351
990051692810205171,1,2,55,1131
990051692820205171,1,2,28,310
990051692830205171,1,2,46,1366
990051692840205171,1,2,34,701
990051692850205171,1,2,48,1034
990051692860205171,1,2,25,678
990051692870205171,1,2,30,597
990051692880205171,1,2,38,677
990051692890205171,1,2,33,355
990051692900205171,1,2,25,433
990051692910205171,1,4,69,2140
990051692920205171,1,2,47,793
990051692930205171,1,2,19,553
990051692940205171,1,2,25,579
990051692950205171,1,2,43,541
990051692960205171,1,2,78,651
990051692970205171,1,2,55,1340
990051692980205171,1,2,37,1234
990051692990205171,1,2,44,647
990051693000205171,1,2,38,508
990051693010205171,1,2,36,929
990051693020205171,1,2,46,1844
990051693030205171,1,2,41,840
990051693040205171,1,2,34,421
990051693050205171,1,2,51,980
990051693060205171,1,2,50,985
990051693070205171,1,2,37,1107
990051693080205171,1,2,35,916
990051693090205171,1,2,21,774
990051693100205171,1,2,27,272
990051693110205171,1,2,38,423
990051693120205171,1,2,24,333
990051693130205171,1,2,61,926
990051693140205171,1,2,54,1536
990051693150205171,1,2,37,791
990051693160205171,1,2,29,682
990051693170205171,1,2,23,369
990051693180205171,1,2,29,310
990051693190205171,1,2,26,176
990051693200205171,1,2,38,610
990051693210205171,1,2,36,577
990051693220205171,1,2,50,715
990051693230205171,1,2,30,606
990051693240205171,1,2,44,734
990051693250205171,1,2,31,521
990051693260205171,1,2,35,740
990051693270205171,1,2,27,437
990051693280205171,1,2,38,619
990051693290205171,1,2,28,277
990051693300205171,1,2,27,157
990051693310205171,1,2,31,304
990051693320205171,1,2,37,324
