rank,tier,tier_reason,canonical_id,shelf_mark,institution_group,collection,ktiv_known,ktiv_ready,ktiv_manifest_url,ktiv_search_url
16642,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VII_169,"Moss. VII,169",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VII%2C169&searchType=METADATA&ftsMethod=0&searchName=regular"
16643,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VII_188_1,"Moss. VII,188.1",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VII%2C188.1&searchType=METADATA&ftsMethod=0&searchName=regular"
16644,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VII_188_2,"Moss. VII,188.2",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VII%2C188.2&searchType=METADATA&ftsMethod=0&searchName=regular"
16645,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VII_64_1,"Moss. VII,64.1",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VII%2C64.1&searchType=METADATA&ftsMethod=0&searchName=regular"
16646,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VIa_1,"Moss. VIa,1",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VIa%2C1&searchType=METADATA&ftsMethod=0&searchName=regular"
16647,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VIa_2,"Moss. VIa,2",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VIa%2C2&searchType=METADATA&ftsMethod=0&searchName=regular"
16648,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_V_335_3,"Moss. V,335.3",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20V%2C335.3&searchType=METADATA&ftsMethod=0&searchName=regular"
16649,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_V_374,"Moss. V,374",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20V%2C374&searchType=METADATA&ftsMethod=0&searchName=regular"
16650,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_Va_11,"Moss. Va,11",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20Va%2C11&searchType=METADATA&ftsMethod=0&searchName=regular"
16651,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_Xa_3_28,"Moss. Xa,3.28",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20Xa%2C3.28&searchType=METADATA&ftsMethod=0&searchName=regular"
16652,2,likely open on KTIV (downloads succeeded historically),Cincinnati_HUC_1005,HUC 1005,Cincinnati_HUC,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,HUC%201005&searchType=METADATA&ftsMethod=0&searchName=regular"
16653,2,likely open on KTIV (downloads succeeded historically),Cincinnati_HUC_1015,HUC 1015,Cincinnati_HUC,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,HUC%201015&searchType=METADATA&ftsMethod=0&searchName=regular"
16654,2,likely open on KTIV (downloads succeeded historically),Cincinnati_HUC_23,HUC 23,Cincinnati_HUC,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,HUC%2023&searchType=METADATA&ftsMethod=0&searchName=regular"
16655,2,likely open on KTIV (downloads succeeded historically),Dublin_Unknown_Dublin_M_5_23,Dublin: M.5.23,Dublin,Dublin,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Dublin%3A%20M.5.23&searchType=METADATA&ftsMethod=0&searchName=regular"
16656,2,likely open on KTIV (downloads succeeded historically),Heidelberg_Cod_Heid_Or_78,Cod.Heid.Or.78,Heidelberg,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Cod.Heid.Or.78&searchType=METADATA&ftsMethod=0&searchName=regular"
16657,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_10_13,NLI 577.10/13,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.10%2F13&searchType=METADATA&ftsMethod=0&searchName=regular"
16658,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_10,NLI 577.1/10,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F10&searchType=METADATA&ftsMethod=0&searchName=regular"
16659,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_22,NLI 577.1/22,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F22&searchType=METADATA&ftsMethod=0&searchName=regular"
16660,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_23,NLI 577.1/23,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F23&searchType=METADATA&ftsMethod=0&searchName=regular"
16661,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_35,NLI 577.1/35,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F35&searchType=METADATA&ftsMethod=0&searchName=regular"
16662,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_36,NLI 577.1/36,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F36&searchType=METADATA&ftsMethod=0&searchName=regular"
16663,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_43,NLI 577.1/43,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F43&searchType=METADATA&ftsMethod=0&searchName=regular"
16664,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_50,NLI 577.1/50,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F50&searchType=METADATA&ftsMethod=0&searchName=regular"
16665,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_53,NLI 577.1/53,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F53&searchType=METADATA&ftsMethod=0&searchName=regular"
16666,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_54,NLI 577.1/54,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F54&searchType=METADATA&ftsMethod=0&searchName=regular"
16667,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_56,NLI 577.1/56,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F56&searchType=METADATA&ftsMethod=0&searchName=regular"
16668,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_58,NLI 577.1/58,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F58&searchType=METADATA&ftsMethod=0&searchName=regular"
16669,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_59,NLI 577.1/59,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F59&searchType=METADATA&ftsMethod=0&searchName=regular"
16670,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_61,NLI 577.1/61,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F61&searchType=METADATA&ftsMethod=0&searchName=regular"
16671,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_1_66,NLI 577.1/66,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.1%2F66&searchType=METADATA&ftsMethod=0&searchName=regular"
16672,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_4_41,NLI 577.4/41,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.4%2F41&searchType=METADATA&ftsMethod=0&searchName=regular"
16673,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_8_11,NLI 577.8/11,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.8%2F11&searchType=METADATA&ftsMethod=0&searchName=regular"
16674,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_8_2,NLI 577.8/2,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.8%2F2&searchType=METADATA&ftsMethod=0&searchName=regular"
16675,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_8_4,NLI 577.8/4,Jerusalem_NLI,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,NLI%20577.8%2F4&searchType=METADATA&ftsMethod=0&searchName=regular"
16676,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10118_12,BL OR 10118.12,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010118.12&searchType=METADATA&ftsMethod=0&searchName=regular"
16677,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10126_1,BL OR 10126(1).1,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010126%281%29.1&searchType=METADATA&ftsMethod=0&searchName=regular"
16678,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10578C_49,BL OR 10578C.49,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010578C.49&searchType=METADATA&ftsMethod=0&searchName=regular"
16679,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10578H_25,BL OR 10578H.25,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010578H.25&searchType=METADATA&ftsMethod=0&searchName=regular"
16680,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10578N_1,BL OR 10578N.1,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010578N.1&searchType=METADATA&ftsMethod=0&searchName=regular"
16681,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10578R_5,BL OR 10578R.5,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010578R.5&searchType=METADATA&ftsMethod=0&searchName=regular"
16682,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10578R_51,BL OR 10578R.51,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010578R.51&searchType=METADATA&ftsMethod=0&searchName=regular"
16683,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10578R_58,BL OR 10578R.58,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010578R.58&searchType=METADATA&ftsMethod=0&searchName=regular"
16684,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10588_1,BL OR 10588.1,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010588.1&searchType=METADATA&ftsMethod=0&searchName=regular"
16685,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10656_2,BL OR 10656.2,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010656.2&searchType=METADATA&ftsMethod=0&searchName=regular"
16686,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10794_13,BL OR 10794.13,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010794.13&searchType=METADATA&ftsMethod=0&searchName=regular"
16687,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_12369_11,BL OR 12369.11,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2012369.11&searchType=METADATA&ftsMethod=0&searchName=regular"
16688,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_12369_7,BL OR 12369.7,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2012369.7&searchType=METADATA&ftsMethod=0&searchName=regular"
16689,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_12369_8,BL OR 12369.8,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2012369.8&searchType=METADATA&ftsMethod=0&searchName=regular"
16690,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5542_14,BL OR 5542.14,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205542.14&searchType=METADATA&ftsMethod=0&searchName=regular"
16691,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5542_16,BL OR 5542.16,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205542.16&searchType=METADATA&ftsMethod=0&searchName=regular"
16692,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5542_34,BL OR 5542.34,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205542.34&searchType=METADATA&ftsMethod=0&searchName=regular"
16693,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5549_5,BL OR 5549.5,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205549.5&searchType=METADATA&ftsMethod=0&searchName=regular"
16694,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5559D_37,BL OR 5559D.37,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205559D.37&searchType=METADATA&ftsMethod=0&searchName=regular"
16695,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5559D_38,BL OR 5559D.38,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205559D.38&searchType=METADATA&ftsMethod=0&searchName=regular"
16696,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5560D_1,BL OR 5560D.1,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205560D.1&searchType=METADATA&ftsMethod=0&searchName=regular"
16697,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5560D_2,BL OR 5560D.2,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205560D.2&searchType=METADATA&ftsMethod=0&searchName=regular"
